,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
395383,2019-06-29 20:23:35,4538566639857,fraud_Schiller Ltd,personal_care,16.19,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",1967-05-28,78725d34f5121794860a4e948eef18d0,1341001415.0,40.9912,-74.38559000000001,0.0
213356,2019-04-19 05:18:33,341283058448499,fraud_Dach-Nader,misc_net,5.0,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,aa592673a599e920fb18da86fd06a992,1334812713.0,30.126919,-85.221763,0.0
157048,2019-03-24 21:03:48,346273234529002,"fraud_Brown, Homenick and Lesch",health_fitness,64.17,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,87255ce779a2bc7c94a75921e3cba01a,1332623028.0,37.061593,-79.702969,0.0
454371,2019-07-20 20:18:06,374656033243756,fraud_Botsford PLC,home,26.58,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,85995952e65c7477720913fadda68bf4,1342815486.0,39.4059,-76.64142700000001,0.0
294241,2019-05-24 22:34:42,3524574586339330,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,2.93,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,a8b85025018cff2e9f5447b5a3b4600a,1337898882.0,27.302042,-79.680334,0.0
120038,2019-03-08 23:50:08,675990301623,"fraud_Schaefer, Fay and Hilll",entertainment,72.83,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,5352dfb05e6d0bb0d146ec1c2fdb8dc6,1331250608.0,40.429045,-73.993872,0.0
215637,2019-04-20 08:01:30,630451534402,fraud_Mraz-Herzog,gas_transport,55.03,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,0b33b754d5552b49233f46f918144a62,1334908890.0,47.260968,-86.792062,0.0
110927,2019-03-04 09:21:10,36913587729122,fraud_Auer-Mosciski,grocery_pos,157.82,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,21aa823918fda83af9a62b233867c2ff,1330852870.0,43.7904,-117.04384,0.0
204597,2019-04-14 21:25:17,213198837352314,fraud_Kassulke Inc,entertainment,72.64,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,1991-02-03,d0bd294637e143198e7319bc037f542d,1334438717.0,37.629429,-99.104398,0.0
295181,2019-05-25 07:35:26,371284100299909,fraud_Rodriguez Group,gas_transport,72.9,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,cb23b0c5d31fc6e80d07d82d5ca42ec8,1337931326.0,34.497467,-100.845913,0.0
51818,2019-01-31 12:39:28,4642894980163,"fraud_Boehm, Block and Jakubowski",misc_pos,13.9,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,7243d2a423d2742bb78cdb75945875df,1328013568.0,39.975075,-94.843779,0.0
226496,2019-04-24 15:32:53,2305336922781618,fraud_Little-Gleichner,travel,2.61,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,a98aa50a438ca3719159f89842072fc7,1335281573.0,40.106293,-92.230341,0.0
16363,2019-01-10 17:13:16,4586810168620942,fraud_Keeling-Crist,misc_pos,52.99,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,97f3ca1d1e0fffc416d964248507ad2e,1326215596.0,32.037687,-80.07499200000001,0.0
484399,2019-07-30 23:03:55,630451534402,"fraud_Armstrong, Walter and Gottlieb",food_dining,5.96,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,01744f4b3dd2a1aadf9ae45cedee9e54,1343689435.0,45.965718,-87.52296700000001,0.0
328780,2019-06-05 22:35:10,3518234918950662,"fraud_Lowe, Dietrich and Erdman",kids_pets,31.58,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,eb0f70422c60bd75f62740ccadbc1203,1338935710.0,32.794996000000005,-96.000274,0.0
173236,2019-03-31 23:23:08,6011399591920186,"fraud_Denesik, Powlowski and Pouros",home,13.97,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,cdf29d42a9f861234cbed2ab8da451a5,1333236188.0,42.435972,-74.35260699999999,0.0
225056,2019-04-23 18:43:45,4223708906367574214,"fraud_Koss, McLaughlin and Mayer",food_dining,54.29,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,1535c5bc984c885c1a2dad8fc2dfcf3f,1335206625.0,38.244539,-85.09318499999999,0.0
358652,2019-06-16 13:37:57,6011542681743618,fraud_Dickinson-Rempel,misc_pos,13.75,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,5607dcae0dd25d5b7bebada820860ea4,1339853877.0,39.657938,-79.597949,0.0
124879,2019-03-10 17:02:32,4328928491302401,fraud_Pagac LLC,shopping_pos,4.78,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,73ef3520639f79c5fe2446d86ce86a58,1331398952.0,42.327605,-88.20361700000001,0.0
214869,2019-04-19 23:40:13,6011893664860915,"fraud_Witting, Beer and Ernser",home,187.74,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,61a9a9716ea0db72bd588f5a4954b047,1334878813.0,39.6831,-105.95964,0.0
394663,2019-06-29 16:03:41,3500969075198072,"fraud_Eichmann, Hayes and Treutel",travel,94.7,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,2a47e1963efb9aa0d9b659e08279aa36,1340985821.0,46.527052000000005,-116.290085,0.0
243303,2019-05-02 04:18:32,3595192916105588,fraud_Kiehn Inc,grocery_pos,49.17,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,2b99f68fd1410d3b11bde0de825d1017,1335932312.0,34.479151,-79.348148,0.0
458393,2019-07-21 20:57:06,4476840372112,"fraud_Conroy, Balistreri and Gorczany",health_fitness,8.15,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,926e26584e6e580b9ce0e0c3428b1948,1342904226.0,34.968058,-86.942586,0.0
384890,2019-06-25 10:55:28,4906628655840914250,fraud_Luettgen PLC,gas_transport,90.55,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,7ec85d5135f21c76ce9bc033551ee53c,1340621728.0,24.934899,-81.234438,0.0
147759,2019-03-20 22:18:09,3577794103155425,"fraud_Bins, Balistreri and Beatty",shopping_pos,3.84,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,380b007dc9867882aaacb2825b2c2897,1332281889.0,47.647705,-97.261395,0.0
62849,2019-02-06 14:22:36,5359543825610251,"fraud_Watsica, Haag and Considine",shopping_pos,4.99,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,d393556524ac246da12dc618ef3ce4dd,1328538156.0,45.2365,-110.32499,0.0
135235,2019-03-15 17:27:38,3561963695236764,fraud_Schmidt-Larkin,home,65.6,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,765e27ed90c627b680045c827be11434,1331832458.0,41.002209,-72.487848,0.0
468092,2019-07-25 15:22:38,676195318214,fraud_Kihn Inc,shopping_pos,5.97,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,f042cb6e0d9ff749743b499785707d08,1343229758.0,30.350324,-96.362905,0.0
436272,2019-07-14 05:56:24,4585132874641,fraud_Bernhard Inc,gas_transport,77.27,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,3db88a04cdf3d452e17d5c07924c6f17,1342245384.0,39.221953000000006,-94.26951,0.0
82513,2019-02-18 12:19:20,30197398657930,"fraud_Brown, Homenick and Lesch",health_fitness,87.58,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,629a2195c1597cd208df09a57633d21e,1329567560.0,36.830144,-79.437247,0.0
258943,2019-05-09 02:48:02,30248898834493,fraud_Corwin-Gorczany,misc_net,15.08,Michael,Rodriguez,M,172 Paula Inlet Apt. 650,Cross Plains,TX,76443,32.1482,-99.1872,1897,Chief Operating Officer,1953-04-19,6eb538ac58a98f101fe28f0213664271,1336531682.0,33.038509999999995,-99.951146,0.0
80250,2019-02-17 10:52:52,371985236239474,"fraud_Roob, Conn and Tremblay",shopping_pos,23.36,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,261e8375fefa7206f5e8c60c3197aebe,1329475972.0,42.984987,-75.58587800000001,0.0
38539,2019-01-23 05:26:57,213141712584544,fraud_Doyle Ltd,grocery_pos,223.6,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,390a5b62caed3110882d4349ae8d58fa,1327296417.0,31.611311,-91.087441,0.0
404100,2019-07-02 04:44:12,501831082224,fraud_Marks Inc,gas_transport,69.97,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,70b866b58698b51eefdd408e576462dc,1341204252.0,39.956951,-78.91242700000001,0.0
474918,2019-07-28 01:32:47,3592931352252641,"fraud_Cremin, Hamill and Reichel",misc_pos,7.61,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,8813f89f3878acf3fd544f2013a1e0e6,1343439167.0,44.927398,-93.189928,0.0
362451,2019-06-17 12:27:14,2235613922823698,fraud_Miller-Harris,misc_net,3.33,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,fe44e57d2a9fc3779e153221a1baf431,1339936034.0,43.171166,-105.501732,0.0
183323,2019-04-06 00:22:56,4099707841315751,"fraud_Streich, Hansen and Veum",gas_transport,63.65,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,376838bbbca92c029d7ec3cdbcb46ed5,1333671776.0,38.248025,-78.513108,0.0
134779,2019-03-15 12:32:15,675990301623,fraud_Goyette-Gerhold,kids_pets,2.56,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,3402e7830d623cc3e72973c2d566f19b,1331814735.0,40.179942,-75.245483,0.0
482878,2019-07-30 05:18:48,4428780983793657331,fraud_Pagac LLC,shopping_pos,2.33,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,99beed4fb2526fb6260ce60b45c37d2c,1343625528.0,42.368188,-88.015449,0.0
439595,2019-07-15 01:26:09,4797297220948468262,fraud_Prohaska-Murray,gas_transport,48.93,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,1d2562947e49cb4becc3f71de8d95639,1342315569.0,38.366751,-86.80054799999999,0.0
462996,2019-07-23 02:33:33,4761403817546679245,"fraud_Lind, Huel and McClure",gas_transport,53.32,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,028501383ea9459f433dbcc43a5aa1fe,1343010813.0,37.374306,-91.784551,0.0
240021,2019-04-30 03:13:50,4158945090781624,"fraud_Rowe, Batz and Goodwin",grocery_pos,32.91,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,58ab59649bb00efe5a0cfcdfcf14fe10,1335755630.0,40.194383,-79.181448,0.0
70750,2019-02-11 14:12:13,4449530933957323,fraud_Lynch-Wisozk,home,43.35,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,8b07b190628af85dcc3b86b2e9cf78ce,1328969533.0,38.652633,-122.884718,0.0
287850,2019-05-21 13:38:08,30082025922891,fraud_Homenick LLC,personal_care,113.44,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,7c8ddd8fbe87e84f7bd3e6c29aaaf9c6,1337607488.0,25.210009,-80.86392099999999,0.0
419656,2019-07-07 23:26:07,30235268718158,fraud_Nader-Heller,misc_net,30.56,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,1bcbccc31d379095a09e67eb005ac828,1341703567.0,41.664129,-74.285963,0.0
360193,2019-06-16 21:02:14,4225990116481262579,"fraud_Becker, Harris and Harvey",personal_care,22.58,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,11a519c302f64ddbb8cfb7d4ca08a995,1339880534.0,20.984933,-155.122343,0.0
454794,2019-07-20 22:54:16,4561546772499,fraud_Torphy-Goyette,shopping_pos,8.01,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,e15c938c6d448f9eecc6b7b56efe034f,1342824856.0,34.865536,-106.341177,0.0
136276,2019-03-16 04:11:00,2252055259910912,fraud_Rempel Inc,shopping_net,89.7,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,2498164ba8f87a7d9183765bd7439f6e,1331871060.0,44.75523,-90.026747,0.0
151839,2019-03-23 02:24:38,4393520897625,fraud_Bailey-Morar,grocery_pos,94.05,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,9d02f052239a53cac4e3684fb6885d2d,1332469478.0,38.970426,-95.150515,0.0
223914,2019-04-22 23:23:19,377993105397617,"fraud_Konopelski, Schneider and Hartmann",food_dining,14.98,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,c0b4595d36233ec9d5c7385d6bf0e8af,1335136999.0,43.930646,-87.81060500000001,0.0
17325,2019-01-11 09:40:40,6011367958204270,fraud_Kling-Grant,grocery_net,108.44,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,1c5cb9d2289c9c094f042d2d842e57c0,1326274840.0,41.59845,-82.389979,0.0
93595,2019-02-25 01:23:06,3506040590383211,fraud_Auer-West,shopping_net,93.96,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,94ccca62a6c99aad7590024b0a25e5a5,1330132986.0,45.697905,-112.034933,0.0
177794,2019-04-02 23:00:02,370818583810103,fraud_Tillman LLC,travel,4.51,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,062c6a366183ad0bc4195dec74736a73,1333407602.0,39.162259000000006,-78.89662,0.0
171543,2019-03-31 13:08:06,3540075240003197,"fraud_Runolfsdottir, Mueller and Hand",entertainment,88.68,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,152d4eadd52f2c4796506dafcfb1bcc7,1333199286.0,44.040072,-94.108787,0.0
114240,2019-03-05 18:40:21,4658117080136,fraud_Corwin-Romaguera,travel,1.32,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,76d6c9decdd452383280addf01c04b94,1330972821.0,34.866992,-108.022466,0.0
205197,2019-04-15 02:07:06,30343344410970,fraud_Stracke-Lemke,grocery_pos,86.77,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,b1d31285095e3da2070c425b95491f1b,1334455626.0,42.230545,-79.50722900000001,0.0
10421,2019-01-07 09:19:34,3521417320836166,"fraud_Reilly, Heaney and Cole",gas_transport,52.83,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,5b4b5512e8ace11b8a92b03eeaeb9dfe,1325927974.0,40.786945,-86.18109799999999,0.0
460813,2019-07-22 13:34:49,4265776278887457,fraud_Ankunding-Carroll,travel,9.29,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,dea450f024527feaa29e7dc3aed4ef59,1342964089.0,34.755132,-91.651161,0.0
285116,2019-05-20 11:00:59,4996263498048679,fraud_Goodwin-Nitzsche,grocery_pos,88.7,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,9b5f79f1b0c14db0695f567883d8dbf7,1337511659.0,41.042172,-123.925616,0.0
62063,2019-02-05 22:31:20,4661996144291811856,fraud_Morissette LLC,entertainment,57.63,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,36b643cd979d7726d3a432364208ba6a,1328481080.0,40.939373,-80.466397,0.0
174955,2019-04-01 14:35:47,676369110710,"fraud_Lang, Towne and Schuppe",kids_pets,78.51,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,bfcf49b416f14bc0b809c0c0a668b7d7,1333290947.0,42.98095,-82.98716999999999,0.0
348815,2019-06-13 01:44:46,377654590313960,fraud_Cole PLC,grocery_pos,89.19,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,aca988c3615e3d9d86621ec59f34a7fb,1339551886.0,36.790043,-84.85592700000001,0.0
26347,2019-01-15 22:48:06,36722699017270,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,68.84,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,2e864c97722e6f4202519a8af85b8550,1326667686.0,32.865915,-111.409803,0.0
32032,2019-01-20 05:45:58,3583635130604947,fraud_Wisozk and Sons,misc_pos,34.2,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,a805232a223a2dbf61b2be2ab0ec4c58,1327038358.0,40.899014,-74.944816,0.0
432557,2019-07-13 02:57:19,3518758680062249,"fraud_Jenkins, Hauck and Friesen",gas_transport,95.14,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,48db247f91a20039569a4b65135bdf8b,1342148239.0,39.089807,-108.744878,0.0
394722,2019-06-29 16:26:15,3536918668124647,"fraud_Lang, Towne and Schuppe",kids_pets,45.77,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,41fc733c03c66097b6364033e00ea495,1340987175.0,36.399086,-121.803493,0.0
30913,2019-01-19 13:04:15,343472729187663,fraud_Donnelly LLC,entertainment,94.37,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",1971-08-05,6cdb87e4d6f8b2b8fdc38b727f1263e3,1326978255.0,43.774722,-71.161997,0.0
37377,2019-01-22 15:48:24,3566373869538620,fraud_Lynch-Wisozk,home,1.28,Steven,Castaneda,M,46809 Toni Flat Suite 216,Lamy,NM,87540,35.4311,-105.9409,923,Public relations account executive,1964-06-22,375956518771f89ac47e5999acc83ccc,1327247304.0,35.115239,-105.768338,0.0
293372,2019-05-24 15:04:46,4642255475285942,fraud_Kilback LLC,food_dining,9.52,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,cf0930c224e8f5856b0276b1e26167e6,1337871886.0,39.298814,-108.818942,0.0
333080,2019-06-07 18:37:42,4897067971111209737,fraud_Kris-Padberg,shopping_pos,2.5,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,6ab4a40eae6dbf25e6e03bc27c8c8e6e,1339094262.0,28.919376,-83.550049,0.0
110120,2019-03-04 01:26:52,345933964507467,fraud_Goodwin-Nitzsche,grocery_pos,100.49,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,16942196bb0be428b8cbbd963b8be0c3,1330824412.0,39.101056,-74.99373299999999,0.0
460093,2019-07-22 08:32:17,4783226709001,fraud_Cummings LLC,gas_transport,66.13,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,11505d4bbbd8b2236993259ac58782bc,1342945937.0,38.077052,-100.303256,0.0
315643,2019-06-01 14:35:18,4797297220948468262,fraud_Dooley Inc,shopping_pos,5.12,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,0d181ae2d75182b219cacfdf8d029a81,1338561318.0,37.910026,-86.36926600000001,0.0
111970,2019-03-04 17:02:28,4715741951931168360,"fraud_Hauck, Dietrich and Funk",kids_pets,5.12,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,3edd64a8a12da0c069f4a82cd2ee95c7,1330880548.0,36.523465,-97.583233,0.0
473877,2019-07-27 19:13:11,4671727014157745,fraud_Schmeler-Howe,personal_care,5.45,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,8760e78b4e2316d84ba5a6b6de9081e3,1343416391.0,40.038917,-85.555256,0.0
259765,2019-05-09 15:00:26,4642894980163,"fraud_Nienow, Ankunding and Collier",misc_pos,6.65,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,9ed3e5ab67e4b1970933b71d034d7a43,1336575626.0,40.14545,-95.516982,0.0
30481,2019-01-19 04:19:58,3593118134380341,fraud_McDermott-Weimann,grocery_pos,131.9,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,f1faebc26e3db4402d32b23c2b9493b0,1326946798.0,44.732832,-66.99937800000001,0.0
32823,2019-01-20 15:30:59,213157767990030,fraud_Hammes-Beatty,kids_pets,73.33,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,1b315bcbcdfbc83dfb58a714c68ee177,1327073459.0,40.706141,-109.783906,0.0
